Destination,Travel Date,Airline,Flight Stops,Meals,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
348,2021-11-28,1,0,4,40753.0,9,2,False,True,False,False,True,False,False,True,False,False,False,0,2
363,2021-11-23,239,2,3,19084.5,9,3,False,False,False,True,True,False,False,False,False,True,False,0,9
526,2021-10-24,125,2,3,10410.0,10,1,False,False,False,True,False,False,False,True,False,False,False,0,3
529,2021-05-08,114,0,4,39419.5,8,4,False,True,False,False,False,False,True,False,False,False,False,1,4
403,2021-09-22,231,0,5,16409.0,11,4,False,False,True,False,True,False,False,False,False,False,True,0,4
155,2021-11-22,290,1,3,8302.5,9,2,True,False,False,False,True,True,False,False,False,False,False,0,4
489,2021-07-24,290,2,3,10455.5,5,3,False,False,False,True,True,False,True,False,False,False,False,1,9
460,2021-09-18,290,1,3,20777.5,11,3,True,False,False,False,False,False,True,False,False,False,False,0,6
429,2021-08-20,247,2,3,15022.5,1,2,False,False,False,True,True,False,False,False,False,False,False,0,6
185,2021-05-12,247,1,3,14908.0,8,2,True,False,False,False,True,False,False,False,False,False,True,1,4
182,2021-09-26,290,0,4,8920.5,11,1,False,True,False,False,True,False,False,True,False,False,False,0,1
496,2021-04-22,99,2,3,21749.5,0,4,False,False,False,True,False,False,False,False,True,False,False,0,12
332,2021-02-16,94,0,5,17652.5,3,3,False,False,True,False,False,False,False,False,False,True,False,0,3
370,2021-05-12,94,1,3,15362.5,8,2,True,False,False,False,True,False,False,False,False,False,True,1,4
159,2021-12-01,290,1,3,12994.5,2,1,True,False,False,False,False,False,False,False,False,False,True,1,2
153,2021-07-03,290,1,3,5918.5,5,1,True,False,False,False,True,False,True,False,False,False,False,1,2
241,2021-06-15,125,1,3,19736.5,6,2,True,False,False,False,False,False,False,False,False,True,False,1,4
19,2021-10-07,145,1,3,15053.5,10,3,True,False,False,False,True,False,False,False,True,False,False,0,6
402,2021-11-23,290,2,3,7118.5,9,3,False,False,False,True,True,False,False,False,False,True,False,0,9
176,2021-12-12,231,1,3,37392.5,2,3,True,False,False,False,True,False,False,True,False,False,False,1,6
144,2021-09-07,125,1,3,17948.0,11,2,True,False,False,False,True,False,False,False,False,True,False,0,4
477,2021-03-18,114,2,2,20249.0,7,2,False,False,False,False,True,False,False,False,True,False,False,0,6
182,2021-03-30,290,2,3,9147.0,7,1,False,False,False,True,True,False,False,False,False,True,False,0,3
236,2021-11-26,290,0,5,39607.0,9,6,False,False,True,False,False,False,False,False,False,False,False,0,6
333,2021-03-05,239,0,4,24375.5,7,4,False,True,False,False,True,False,False,False,False,False,False,0,4
290,2021-04-30,161,1,3,20163.5,0,1,True,False,False,False,False,False,False,False,False,False,False,0,2
278,2021-10-11,290,2,3,3667.0,10,1,False,False,False,True,False,True,False,False,False,False,False,0,3
252,2021-10-04,129,1,3,29382.5,10,5,True,False,False,False,True,True,False,False,False,False,False,0,10
274,2021-03-10,239,2,3,15341.0,7,4,False,False,False,True,True,False,False,False,False,False,True,0,12
202,2021-05-11,291,0,5,8963.5,8,2,False,False,True,False,True,False,False,False,False,True,False,1,2
79,2021-07-29,290,2,3,4713.0,5,1,False,False,False,True,True,False,False,False,True,False,False,1,3
459,2021-10-30,94,0,5,46724.5,10,4,False,False,True,False,False,False,True,False,False,False,False,0,4
320,2021-05-08,1,0,5,15000.5,8,1,False,False,True,False,False,False,True,False,False,False,False,1,1
80,2021-07-24,231,1,3,9871.5,5,3,True,False,False,False,True,False,True,False,False,False,False,1,6
153,2021-09-01,1,0,5,11303.0,11,1,False,False,True,False,True,False,False,False,False,False,True,0,1
457,2021-07-02,114,2,2,11990.0,5,2,False,False,False,False,True,False,False,False,False,False,False,1,6
539,2021-01-26,290,0,5,40905.0,4,2,False,False,True,False,True,False,False,False,False,True,False,1,2
417,2021-09-23,94,0,4,26726.0,11,4,False,True,False,False,False,False,False,False,True,False,False,0,4
64,2021-06-26,114,0,5,23203.0,6,4,False,False,True,False,False,False,True,False,False,False,False,1,4
98,2022-02-07,231,2,3,22089.0,3,4,False,False,False,True,True,True,False,False,False,False,False,0,12
415,2021-03-07,231,2,3,27178.5,7,4,False,False,False,True,True,False,False,True,False,False,False,0,12
539,2021-09-07,290,0,5,62724.5,11,2,False,False,True,False,True,False,False,False,False,True,False,0,2
320,2021-12-01,290,1,3,4602.5,2,1,True,False,False,False,True,False,False,False,False,False,True,1,2
89,2022-04-19,114,1,3,18084.0,0,4,True,False,False,False,True,False,False,False,False,True,False,0,8
201,2021-09-25,114,0,4,9142.5,11,1,False,True,False,False,True,False,True,False,False,False,False,0,1
421,2021-07-16,290,2,3,8481.0,5,1,False,False,False,True,False,False,False,False,False,False,False,1,3
152,2021-03-24,114,1,3,35131.0,7,4,True,False,False,False,True,False,False,False,False,False,True,0,8
559,2021-03-16,290,2,3,6654.5,7,2,False,False,False,True,True,False,False,False,False,True,False,0,6
201,2021-04-18,290,2,3,10681.5,0,1,False,False,False,True,True,False,False,True,False,False,False,0,3
501,2021-09-09,290,2,3,4002.5,11,1,False,False,False,True,True,False,False,False,True,False,False,0,3
330,2021-11-04,1,0,5,27635.0,9,3,False,False,True,False,True,False,False,False,True,False,False,0,3
425,2021-12-16,239,1,3,18413.5,2,3,True,False,False,False,True,False,False,False,True,False,False,1,6
297,2021-01-24,128,2,3,20192.0,4,4,False,False,False,True,True,False,False,True,False,False,False,1,12
482,2021-06-26,290,2,3,8348.5,6,2,False,False,False,True,True,False,True,False,False,False,False,1,6
232,2022-02-02,95,0,5,22656.5,3,2,False,False,True,False,False,False,False,False,False,False,True,0,2
491,2021-10-27,291,1,3,21737.0,10,4,True,False,False,False,False,False,False,False,False,False,True,0,8
49,2021-08-29,105,1,3,23306.0,1,4,True,False,False,False,True,False,False,True,False,False,False,0,8
91,2022-03-06,145,2,3,18475.0,7,5,False,False,False,True,True,False,False,True,False,False,False,0,15
535,2021-04-18,247,1,3,12500.0,0,3,True,False,False,False,False,False,False,True,False,False,False,0,6
249,2021-10-28,9,2,3,25975.0,10,4,False,False,False,True,True,False,False,False,True,False,False,0,12
164,2021-11-02,290,0,4,34943.5,9,1,False,True,False,False,False,False,False,False,False,True,False,0,1
332,2021-03-19,94,1,3,12835.0,7,3,True,False,False,False,True,False,False,False,False,False,False,0,6
123,2021-07-16,290,0,5,16404.0,5,1,False,False,True,False,False,False,False,False,False,False,False,1,1
285,2021-08-16,129,0,5,36273.0,1,2,False,False,True,False,True,True,False,False,False,False,False,0,2
331,2021-10-27,231,1,3,9537.0,10,2,True,False,False,False,False,False,False,False,False,False,True,0,4
477,2021-10-11,114,2,3,15838.0,10,2,False,False,False,True,True,True,False,False,False,False,False,0,6
441,2021-02-14,114,1,3,20238.0,3,5,True,False,False,False,True,False,False,True,False,False,False,0,10
149,2021-04-25,290,0,4,51183.0,0,3,False,True,False,False,True,False,False,True,False,False,False,0,3
70,2021-11-14,231,0,4,28051.5,9,4,False,True,False,False,True,False,False,True,False,False,False,0,4
279,2021-12-16,169,2,3,26694.0,2,2,False,False,False,True,False,False,False,False,True,False,False,1,6
373,2021-06-28,291,0,5,25731.5,6,3,False,False,True,False,True,True,False,False,False,False,False,1,3
547,2021-07-13,247,1,3,22977.0,5,5,True,False,False,False,False,False,False,False,False,True,False,1,10
153,2021-05-02,291,0,5,13391.0,8,1,False,False,True,False,False,False,False,True,False,False,False,1,1
421,2021-11-11,231,2,3,7770.0,9,1,False,False,False,True,False,False,False,False,True,False,False,0,3
201,2021-07-24,290,0,5,11986.5,5,1,False,False,True,False,True,False,True,False,False,False,False,1,1
532,2021-10-07,247,0,5,26795.0,10,4,False,False,True,False,False,False,False,False,True,False,False,0,4
53,2021-04-27,284,2,3,28725.0,0,3,False,False,False,True,False,False,False,False,False,True,False,0,9
549,2021-02-05,114,0,4,13303.0,3,2,False,True,False,False,True,False,False,False,False,False,False,0,2
408,2021-10-31,291,0,5,20397.5,10,4,False,False,True,False,False,False,False,True,False,False,False,0,4
308,2021-10-07,290,0,4,18376.5,10,2,False,True,False,False,True,False,False,False,True,False,False,0,2
93,2021-08-09,114,0,5,25394.0,1,7,False,False,True,False,True,True,False,False,False,False,False,0,7
182,2021-06-23,94,1,3,12268.5,6,1,True,False,False,False,True,False,False,False,False,False,True,1,2
182,2021-05-29,231,1,3,16678.0,8,1,True,False,False,False,True,False,True,False,False,False,False,1,2
171,2021-08-24,125,2,3,27243.0,1,3,False,False,False,True,False,False,False,False,False,True,False,0,9
176,2021-04-18,231,2,3,23685.5,0,3,False,False,False,True,False,False,False,True,False,False,False,0,9
481,2021-07-12,290,0,4,11635.5,5,1,False,True,False,False,False,True,False,False,False,False,False,1,1
88,2021-02-21,231,0,5,12176.5,3,3,False,False,True,False,False,False,False,True,False,False,False,0,3
86,2021-01-30,239,0,5,19817.0,4,4,False,False,True,False,False,False,True,False,False,False,False,1,4
268,2021-05-31,145,2,2,13923.0,8,1,False,False,False,False,True,True,False,False,False,False,False,1,3
532,2021-05-28,247,2,3,17475.5,8,4,False,False,False,True,False,False,False,False,False,False,False,1,12
321,2021-04-01,114,1,3,12411.5,0,2,True,False,False,False,True,False,False,False,True,False,False,0,4
222,2021-03-27,290,0,4,6912.5,7,3,False,True,False,False,True,False,True,False,False,False,False,0,3
35,2021-10-07,193,2,3,27680.5,10,1,False,False,False,True,True,False,False,False,True,False,False,0,3
499,2021-11-13,290,1,3,19629.0,9,5,True,False,False,False,True,False,True,False,False,False,False,0,10
13,2021-05-01,290,2,2,4758.5,8,1,False,False,False,False,True,False,True,False,False,False,False,1,3
292,2021-12-02,247,1,3,22982.5,2,1,True,False,False,False,False,False,False,False,True,False,False,1,2
328,2021-09-26,1,0,5,28051.0,11,2,False,False,True,False,False,False,False,True,False,False,False,0,2
513,2021-02-05,128,0,4,73016.5,3,1,False,True,False,False,True,False,False,False,False,False,False,0,1
213,2021-03-23,94,2,3,18453.5,7,5,False,False,False,True,False,False,False,False,False,True,False,0,15
135,2021-06-26,290,1,3,9900.5,6,2,True,False,False,False,False,False,True,False,False,False,False,1,4
216,2021-06-30,29,0,5,28083.5,6,4,False,False,True,False,True,False,False,False,False,False,True,1,4
424,2021-08-13,114,0,5,29747.0,1,2,False,False,True,False,True,False,False,False,False,False,False,0,2
559,2021-08-31,291,0,5,23504.5,1,2,False,False,True,False,True,False,False,False,False,True,False,0,2
167,2021-11-06,125,2,3,27224.0,9,3,False,False,False,True,False,False,True,False,False,False,False,0,9
164,2021-06-14,290,0,5,81109.0,6,1,False,False,True,False,False,True,False,False,False,False,False,1,1
89,2021-05-13,94,0,5,15132.0,8,4,False,False,True,False,False,False,False,False,True,False,False,1,4
370,2021-10-05,231,0,5,22461.0,10,2,False,False,True,False,False,False,False,False,False,True,False,0,2
499,2021-03-06,290,2,3,18503.5,7,5,False,False,False,True,True,False,True,False,False,False,False,0,15
446,2021-10-10,231,2,3,20413.0,10,2,False,False,False,True,True,False,False,True,False,False,False,0,6
539,2021-09-24,290,1,3,10821.0,11,2,True,False,False,False,True,False,False,False,False,False,False,0,4
176,2021-07-01,231,0,5,39412.0,5,3,False,False,True,False,True,False,False,False,True,False,False,1,3
49,2021-11-22,247,0,5,24932.0,9,4,False,False,True,False,True,True,False,False,False,False,False,0,4
103,2021-02-14,253,2,3,27701.0,3,1,False,False,False,True,False,False,False,True,False,False,False,0,3
330,2021-09-15,232,1,3,16781.5,11,3,True,False,False,False,False,False,False,False,False,False,True,0,6
368,2021-04-04,290,2,3,8650.0,0,2,False,False,False,True,False,False,False,True,False,False,False,0,6
249,2021-09-08,253,0,4,39202.0,11,4,False,True,False,False,False,False,False,False,False,False,True,0,4
108,2021-04-14,94,2,3,10940.5,0,1,False,False,False,True,True,False,False,False,False,False,True,0,3
98,2021-04-25,94,2,3,22496.5,0,4,False,False,False,True,True,False,False,True,False,False,False,0,12
159,2021-07-29,290,1,3,12871.0,5,1,True,False,False,False,False,False,False,False,True,False,False,1,2
371,2021-07-27,290,1,3,18811.5,5,3,True,False,False,False,False,False,False,False,False,True,False,1,6
234,2021-04-17,145,1,3,12967.5,0,1,True,False,False,False,True,False,True,False,False,False,False,0,2
468,2021-04-01,290,0,5,15855.0,0,2,False,False,True,False,False,False,False,False,True,False,False,0,2
549,2021-11-23,145,0,5,18249.0,9,2,False,False,True,False,False,False,False,False,False,True,False,0,2
164,2021-07-17,114,2,3,14344.5,5,1,False,False,False,True,False,False,True,False,False,False,False,1,3
529,2021-06-19,247,0,4,31147.0,6,4,False,True,False,False,False,False,True,False,False,False,False,1,4
321,2021-02-06,1,2,3,13902.5,3,2,False,False,False,True,True,False,True,False,False,False,False,0,6
482,2021-05-01,290,2,3,8348.5,8,2,False,False,False,True,True,False,True,False,False,False,False,1,6
145,2021-10-23,290,0,5,47602.0,10,3,False,False,True,False,True,False,True,False,False,False,False,0,3
176,2021-11-03,125,0,4,40927.5,9,3,False,True,False,False,True,False,False,False,False,False,True,0,3
65,2021-05-18,290,2,3,6329.0,8,2,False,False,False,True,True,False,False,False,False,True,False,1,6
417,2021-06-14,290,0,5,17978.0,6,4,False,False,True,False,True,True,False,False,False,False,False,1,4
404,2021-08-16,124,2,3,29236.0,1,7,False,False,False,True,False,True,False,False,False,False,False,0,21
537,2021-11-29,239,1,3,13863.5,9,4,True,False,False,False,False,True,False,False,False,False,False,0,8
179,2021-11-11,231,2,3,23356.0,9,3,False,False,False,True,True,False,False,False,True,False,False,0,9
260,2021-06-01,290,1,3,6224.0,6,2,True,False,False,False,False,False,False,False,False,True,False,1,4
30,2021-02-26,94,0,4,22022.5,3,2,False,True,False,False,False,False,False,False,False,False,False,0,2
194,2021-03-05,290,2,3,7743.0,7,2,False,False,False,True,True,False,False,False,False,False,False,0,6
130,2021-04-22,290,1,3,9537.5,0,2,True,False,False,False,True,False,False,False,True,False,False,0,4
481,2021-03-31,290,2,3,9170.5,7,1,False,False,False,True,False,False,False,False,False,False,True,0,3
297,2021-04-13,128,1,3,19216.0,0,4,True,False,False,False,True,False,False,False,False,True,False,0,8
182,2021-09-27,94,1,3,18384.5,11,1,True,False,False,False,False,True,False,False,False,False,False,0,2
347,2021-04-15,1,2,3,8843.0,0,1,False,False,False,True,False,False,False,False,True,False,False,0,3
182,2021-06-04,290,1,3,9450.0,6,1,True,False,False,False,True,False,False,False,False,False,False,1,2
217,2021-01-27,105,2,3,14838.5,4,3,False,False,False,True,True,False,False,False,False,False,True,1,9
559,2021-03-03,114,0,5,18343.0,7,2,False,False,True,False,True,False,False,False,False,False,True,0,2
155,2021-07-04,94,0,5,15627.5,5,2,False,False,True,False,True,False,False,True,False,False,False,1,2
196,2021-09-09,231,1,3,27140.5,11,3,True,False,False,False,True,False,False,False,True,False,False,0,6
493,2021-03-24,231,1,3,17042.0,7,4,True,False,False,False,True,False,False,False,False,False,True,0,8
182,2021-12-08,231,1,3,13186.0,2,1,True,False,False,False,True,False,False,False,False,False,True,1,2
216,2021-07-21,29,1,3,28793.5,5,4,True,False,False,False,True,False,False,False,False,False,True,1,8
479,2021-11-21,290,0,5,18291.5,9,3,False,False,True,False,False,False,False,True,False,False,False,0,3
297,2021-02-06,136,0,4,21759.0,3,4,False,True,False,False,True,False,True,False,False,False,False,0,4
422,2021-10-31,94,0,5,24800.0,10,2,False,False,True,False,True,False,False,True,False,False,False,0,2
540,2021-11-13,290,1,3,15634.5,9,3,True,False,False,False,True,False,True,False,False,False,False,0,6
236,2021-11-18,290,0,5,27687.0,9,6,False,False,True,False,True,False,False,False,True,False,False,0,6
35,2021-04-10,161,0,4,25849.5,0,1,False,True,False,False,False,False,True,False,False,False,False,0,1
217,2021-08-09,95,0,5,24978.0,1,3,False,False,True,False,False,True,False,False,False,False,False,0,3
532,2021-05-30,114,2,3,11320.0,8,4,False,False,False,True,True,False,False,True,False,False,False,1,12
184,2021-11-26,114,2,3,9676.5,9,3,False,False,False,True,True,False,False,False,False,False,False,0,9
560,2021-10-06,114,0,5,14562.5,10,2,False,False,True,False,True,False,False,False,False,False,True,0,2
323,2021-03-13,231,0,5,21649.5,7,3,False,False,True,False,True,False,True,False,False,False,False,0,3
182,2021-05-03,114,2,3,15144.0,8,1,False,False,False,True,True,True,False,False,False,False,False,1,3
144,2021-02-11,290,2,3,11272.5,3,2,False,False,False,True,True,False,False,False,True,False,False,0,6
103,2021-03-26,243,0,4,19594.5,7,1,False,True,False,False,False,False,False,False,False,False,False,0,1
129,2021-12-24,125,0,4,11854.5,2,1,False,True,False,False,False,False,False,False,False,False,False,1,1
